"","V1","Application","Strain","Insecticide","Dose","Intensity","Subjects","Responded","Mortality_perc","lower","upper","dat"
"61",NA,NA,"Kisumu","Permethrin",0.0230702687941012,NA,NA,NA,99.9980162005979,99.985916065322,100,"sim"
"62",NA,NA,"Kisumu","Permethrin",0.0239326348086955,NA,NA,NA,99.9980895637236,99.9865550858662,100,"sim"
"63",NA,NA,"Kisumu","Permethrin",0.0248108240529154,NA,NA,NA,99.9981588096978,99.9871954961147,100,"sim"
"64",NA,NA,"Kisumu","Permethrin",0.0257048365267609,NA,NA,NA,99.9982242438513,99.9877908938163,100,"sim"
"65",NA,NA,"Kisumu","Permethrin",0.026614672230232,NA,NA,NA,99.9982861436172,99.9883243072621,100,"sim"
"66",NA,NA,"Kisumu","Permethrin",0.0275403311633287,NA,NA,NA,99.9983447615397,99.9888653131926,100,"sim"
"67",NA,NA,"Kisumu","Permethrin",0.0284818133260509,NA,NA,NA,99.9984003279118,99.9893482045184,100,"sim"
"68",NA,NA,"Kisumu","Permethrin",0.0294391187183987,NA,NA,NA,99.998453053091,99.989801856131,100,"sim"
"69",NA,NA,"Kisumu","Permethrin",0.0304122473403721,NA,NA,NA,99.9985031295394,99.9902292742604,100,"sim"
"70",NA,NA,"Kisumu","Permethrin",0.0314011991919711,NA,NA,NA,99.9985507336234,99.9906323631121,100,"sim"
"71",NA,NA,"Kisumu","Permethrin",0.0324059742731957,NA,NA,NA,99.9985960272057,99.9910128614356,100,"sim"
"72",NA,NA,"Kisumu","Permethrin",0.0334265725840458,NA,NA,NA,99.9986391590566,99.991372359195,100,"sim"
"73",NA,NA,"Kisumu","Permethrin",0.0344629941245216,NA,NA,NA,99.9986802661073,99.991712312336,100,"sim"
"74",NA,NA,"Kisumu","Permethrin",0.0355152388946229,NA,NA,NA,99.9987194745648,99.992034075812,100,"sim"
"75",NA,NA,"Kisumu","Permethrin",0.0365833068943498,NA,NA,NA,99.9987569009072,99.9923392509597,100,"sim"
"76",NA,NA,"Kisumu","Permethrin",0.0376671981237023,NA,NA,NA,99.9987926527716,99.9926285319797,100,"sim"
"77",NA,NA,"Kisumu","Permethrin",0.0387669125826804,NA,NA,NA,99.9988268297493,99.9929029593671,100,"sim"
"78",NA,NA,"Kisumu","Permethrin",0.039882450271284,NA,NA,NA,99.9988595240988,99.9931634919661,100,"sim"
"79",NA,NA,"Kisumu","Permethrin",0.0410138111895133,NA,NA,NA,99.9988908213855,99.9934110144107,100,"sim"
"80",NA,NA,"Kisumu","Permethrin",0.0421609953373681,NA,NA,NA,99.998920801058,99.9936463437954,100,"sim"
"81",NA,NA,"Kisumu","Permethrin",0.0433240027148485,NA,NA,NA,99.9989495369664,99.9938702356652,100,"sim"
"82",NA,NA,"Kisumu","Permethrin",0.0445028333219545,NA,NA,NA,99.9989770978306,99.994083389402,100,"sim"
"83",NA,NA,"Kisumu","Permethrin",0.0456974871586861,NA,NA,NA,99.999003547663,99.9942819079684,100,"sim"
"84",NA,NA,"Kisumu","Permethrin",0.0469079642250433,NA,NA,NA,99.9990289461514,99.9944689861121,100,"sim"
"85",NA,NA,"Kisumu","Permethrin",0.048134264521026,NA,NA,NA,99.9990533490062,99.9946532090413,100,"sim"
"86",NA,NA,"Kisumu","Permethrin",0.0493763880466343,NA,NA,NA,99.9990768082747,99.9948341305082,100,"sim"
"87",NA,NA,"Kisumu","Permethrin",0.0506343348018682,NA,NA,NA,99.9990993726273,99.9950068779134,100,"sim"
"88",NA,NA,"Kisumu","Permethrin",0.0519081047867278,NA,NA,NA,99.999121087618,99.9951695355627,100,"sim"
"89",NA,NA,"Kisumu","Permethrin",0.0531976980012128,NA,NA,NA,99.9991419959216,99.9953233519022,100,"sim"
"90",NA,NA,"Kisumu","Permethrin",0.0545031144453235,NA,NA,NA,99.9991621375497,99.9954704936996,100,"sim"
"91",NA,NA,"Kisumu","Permethrin",0.0558243541190597,NA,NA,NA,99.9991815500483,99.9956112192656,100,"sim"
"92",NA,NA,"Kisumu","Permethrin",0.0571614170224216,NA,NA,NA,99.999200268679,99.9957457977918,100,"sim"
"93",NA,NA,"Kisumu","Permethrin",0.058514303155409,NA,NA,NA,99.9992183265835,99.9958747469143,100,"sim"
"94",NA,NA,"Kisumu","Permethrin",0.059883012518022,NA,NA,NA,99.999235754936,99.9959983635297,100,"sim"
"95",NA,NA,"Kisumu","Permethrin",0.0612675451102606,NA,NA,NA,99.9992525830816,99.99611692571,100,"sim"
"96",NA,NA,"Kisumu","Permethrin",0.0626679009321248,NA,NA,NA,99.9992688386643,99.9962306940926,100,"sim"
"97",NA,NA,"Kisumu","Permethrin",0.0640840799836145,NA,NA,NA,99.9992845477442,99.996339913153,100,"sim"
"98",NA,NA,"Kisumu","Permethrin",0.0655160822647299,NA,NA,NA,99.9992997349057,99.9964448216247,100,"sim"
"99",NA,NA,"Kisumu","Permethrin",0.0669639077754708,NA,NA,NA,99.999314423357,99.9965457751288,100,"sim"
"100",NA,NA,"Kisumu","Permethrin",0.0684275565158373,NA,NA,NA,99.9993286350217,99.9966428165446,100,"sim"
"101",NA,NA,"Kisumu","Permethrin",0.0699070284858294,NA,NA,NA,99.9993423906234,99.9967361371258,100,"sim"
"102",NA,NA,"Kisumu","Permethrin",0.071402323685447,NA,NA,NA,99.9993557097645,99.9968259168778,100,"sim"
"103",NA,NA,"Kisumu","Permethrin",0.0729134421146903,NA,NA,NA,99.9993686109977,99.9969123253288,100,"sim"
