"","Mort_C","Strain","Insecticide"
"433",0.0237924143898258,"FUMOZ-R","Permethrin"
"434",0.03526480419255,"FUMOZ-R","Permethrin"
"435",0.0271650549011992,"FUMOZ-R","Permethrin"
"436",0.0218099611025316,"FUMOZ-R","Permethrin"
"437",0.0294885630727791,"FUMOZ-R","Permethrin"
"438",0.0376342034561206,"FUMOZ-R","Permethrin"
"439",0.0455932800396258,"FUMOZ-R","Permethrin"
"440",0.00845442598279747,"FUMOZ-R","Permethrin"
"441",0.0445657995652443,"FUMOZ-R","Permethrin"
"442",0.0471208039398421,"FUMOZ-R","Permethrin"
"443",0.0336140460868731,"FUMOZ-R","Permethrin"
"444",0.0241358242736883,"FUMOZ-R","Permethrin"
"445",0.0312921650261628,"FUMOZ-R","Permethrin"
"446",0.0599716128805368,"FUMOZ-R","Permethrin"
"447",0.0511628651129715,"FUMOZ-R","Permethrin"
"448",0.0362690415621311,"FUMOZ-R","Permethrin"
"449",0.0465422643112768,"FUMOZ-R","Permethrin"
"450",0.0364218749951875,"FUMOZ-R","Permethrin"
"451",0.0342784073164077,"FUMOZ-R","Permethrin"
"452",0.0277141923353961,"FUMOZ-R","Permethrin"
"453",0.0270535855892174,"FUMOZ-R","Permethrin"
"454",0.046294548164389,"FUMOZ-R","Permethrin"
"455",0.0357082103530379,"FUMOZ-R","Permethrin"
"456",0.0377816530333344,"FUMOZ-R","Permethrin"
"457",0.0493342920307665,"FUMOZ-R","Permethrin"
"458",0.0424854654013633,"FUMOZ-R","Permethrin"
"459",0.0282620535861527,"FUMOZ-R","Permethrin"
"460",0.0373907888976438,"FUMOZ-R","Permethrin"
"461",0.0562892012811096,"FUMOZ-R","Permethrin"
"462",0.0407997272965141,"FUMOZ-R","Permethrin"
"463",0.0320015809102119,"FUMOZ-R","Permethrin"
"464",0.0362304226048638,"FUMOZ-R","Permethrin"
"465",0.0425979117342816,"FUMOZ-R","Permethrin"
"466",0.0283607529381358,"FUMOZ-R","Permethrin"
"467",0.0116322262879951,"FUMOZ-R","Permethrin"
"468",0.0130520232338148,"FUMOZ-R","Permethrin"
"469",0.0265344355814521,"FUMOZ-R","Permethrin"
"470",0.0302752293300535,"FUMOZ-R","Permethrin"
"471",0.0399159676213662,"FUMOZ-R","Permethrin"
"472",0.030939050473811,"FUMOZ-R","Permethrin"
"473",0.0381937719796918,"FUMOZ-R","Permethrin"
"474",0.0545782371813001,"FUMOZ-R","Permethrin"
"475",0.0353590337505215,"FUMOZ-R","Permethrin"
"476",0.0347781954982988,"FUMOZ-R","Permethrin"
"477",0.0197271499936633,"FUMOZ-R","Permethrin"
"478",0.0348736451629777,"FUMOZ-R","Permethrin"
"479",0.0305724174013644,"FUMOZ-R","Permethrin"
"480",0.0298128918609968,"FUMOZ-R","Permethrin"
